id,year,dsb
dsb_fineweb_mono_2026,2026,"Šybalik jo měnjecy, až móžo stare zelezo gódne byś."
dsb_fineweb_mono_2026,2026,Towaristwo za spěchowanje serbskeje rěcy w cerkwi toś tu namšu organizěrujo.
dsb_fineweb_mono_2026,2026,Julija se zachopijo dolnoserbski kompaktny kurs Serbskeje rěcneje šule w Chóśebuzu
dsb_fineweb_mono_2026,2026,Teke za serbskich źiśi dajo w prozninach wósebne póbitowanje: 6. awgusta se zachopijo w krajnem šulskej domje w Jarješku lětosny WITAJ-camp.
dsb_fineweb_mono_2026,2026,Pśizjawjenja su móžne až do 17. julija!
dsb_fineweb_mono_2026,2026,Gmejna Rubyn buźo 700 lět stara.
dsb_fineweb_mono_2026,2026,mandat = 87990
dsb_fineweb_mono_2026,2026,"„Pomogajśo luźi pśeznaniś, aby słali swóje źiśi do serbskeje wucby."
dsb_fineweb_mono_2026,2026,"Wulicujśo luźam, cogodla jo to gódne serbsku rěc wuknuś “– tak jo napominał něgajšny župan Měto Nowak zastupniki Domowinskich kupkow a towaristwow pětk wjacor na głownej zgromaźinje dolnołužyskeje Domowiny w zalu pśi sportnišću."
dsb_fineweb_mono_2026,2026,To jo był jaden wót wjelich diskusijnych pśinoskow na zgromaźinje.
dsb_fineweb_mono_2026,2026,"Toś jo wón napominał zgromaźinu „Pódpěrajśo starjejšysku iniciatiwu a diskutěrujśo kubłańske nastupnosći w kupkach: Co móžośo cyniś, kak gótowaś reklamu za šulu a te jadnotliwe wucabniki a wótkubłarje na měsće pódpěraś“."
dsb_fineweb_mono_2026,2026,"Wjedro jo było zymne, ale wšykne ławki su byli weto wobsajźone."
dsb_fineweb_mono_2026,2026,Na gósći jo cakał program.
dsb_fineweb_mono_2026,2026,"Pó namšy jo na gósći cakał burski mark z dobrymi wěcami wót šlachtowanja, z mazańcom, z pjaconeju rybu a swinju."
dsb_fineweb_mono_2026,2026,Teke wjelicki kóśeł z jajoweju zupu a prampanym kałom jo na gósći cakał.
dsb_fineweb_mono_2026,2026,"Pśi jadnej budce su prezentěrowali wšykne knigły, ak su napisane w serbskej slěpjańskej rěcy."
dsb_fineweb_mono_2026,2026,Tych jo tuchylu bejna licba wordowała!
dsb_fineweb_mono_2026,2026,"Wěcej ako 25 lět dajo něnto južo chor """" Łužyca """"."
dsb_fineweb_mono_2026,2026,Jubilej 25-lětnego wobstaśa jo chor jano w małkej gromadce swěśił.
dsb_fineweb_mono_2026,2026,"Spiwanje jo rědnje, spiwanje zwěžo, spiwanje móžo wjasele zwurazniś a drugi móžo w dłymokej tužycy jano troštujucy spiw zaspiwaś."
dsb_fineweb_mono_2026,2026,Spiwanje tyjo dušy.
dsb_fineweb_mono_2026,2026,Wšykne rad spiwamy.
dsb_fineweb_mono_2026,2026,"A kuždy dej spiwaś, to jo něco pódobnego ako cłowjeske pšawo, lěc rědnje abo mjenjej rědnje, to žednu rolu njegrajo."
dsb_fineweb_mono_2026,2026,Za swóju dušu smějo kuždy spiwaś.
dsb_fineweb_mono_2026,2026,"Chor """" Łužyca """" pócera až do źinsajšnego casa z iniciatiwneje energije zachopjeńk 90tych lět."
dsb_fineweb_mono_2026,2026,"Jo nastała mócna zgromadnosć, a jaden rum, źož serbske wědobnje žywe jo."
dsb_fineweb_mono_2026,2026,Nanejmjenjej rowno tak wažne ako zgromadnosć su te spiwy.
dsb_fineweb_mono_2026,2026,"Ale njespiwaju jano serbski, ale teke słowakski, česki, morawski, rusojski, ukrainski, chorwatski."
dsb_fineweb_mono_2026,2026,Wjeraški w chorowem žywjenju stej tradicionalne jatšowne a adwentske spiwanje w dešańskej cerkwi.
dsb_fineweb_mono_2026,2026,Teke na serbskich rbb-koncertach jo chor wustupił.
dsb_fineweb_mono_2026,2026,"Lětosa buźo se wudaś dalšna cejdejka chora """" Łužyca """"."
dsb_fineweb_mono_2026,2026,"""Pšawniske zakłady"
dsb_fineweb_mono_2026,2026,Organizacija za wěstosć a zgromadne źěło w Europje (OSZE)
dsb_fineweb_mono_2026,2026,Pśi OSZE jo se w lěśe 1992 pozicija Wusokego komisara za narodne mjeńšyny zarědował.
dsb_fineweb_mono_2026,2026,"Jogo nadawk wobstoj pśedewšym w tom, nastawajuce etniske konflikty jěsno dosć póznaś a prewentiwne napšawy k zadoranju konfliktow na drogu spóraś."
dsb_fineweb_mono_2026,2026,Pšawniski zawězujuce dokumenty za šćit mjeńšynow njejo OSZE až dotychměst wobzamknuła.
dsb_fineweb_mono_2026,2026,Cłonkojske staty pak su se wót 1996 dojadnali na rěd naraźenjow za šćit a spěchowanje narodnych mjeńšynow.
dsb_fineweb_mono_2026,2026,"Dalej jo běrow zarědował kontaktowe městno za Sinti a Roma, aby je mjazy drugim sensibilizěrowali za wobźělenje na wuzwólowanju."
dsb_fineweb_mono_2026,2026,Komponist: Dan Baron
dsb_fineweb_mono_2026,2026,Nowa dolnoserbska muzika
dsb_fineweb_mono_2026,2026,Z pódpěru serbskego rozgłosa su nastali a nastawaju wšake muzikowe produkcije.
dsb_fineweb_mono_2026,2026,W běgu zajźonego lěta jo Bramborske serbske radijo rbb 16 nowych titelow za swój dolnoserbski program producěrowało.
dsb_fineweb_mono_2026,2026,W nimskej abo engelskej rěcy móžoš wuzwóliś kuždy źeń mjazy towzynt nowymi titelami.
dsb_fineweb_mono_2026,2026,"Wu nas njejo to tak lažko, gaž pytaš za noweju muziku w serbskej rěcy."
dsb_fineweb_mono_2026,2026,"Nawopak, kužda nowa serbska cejdejka jo wobogaśenje za taki mały lud."
dsb_fineweb_mono_2026,2026,"A njejo samorozmějucy, gaž se něchten procujo w serbskej rěcy producěrowaś."
dsb_fineweb_mono_2026,2026,Tak rozgłosoju wósebny spěchowański nadawk pśisłuša se wó nowe spiwy staraś a to w kooperaciji ze wšakimi muzikowymi producentami.
dsb_fineweb_mono_2026,2026,"A ma wósebnu móžnosć, něco k wjelebocnosći serbskeje muziki pśinosowaś."
dsb_fineweb_mono_2026,2026,"K tomu słušaju wšake žanry: pop a rock, folklora, klasika a jazz."
dsb_fineweb_mono_2026,2026,"Wjelerakosć muzikowych žanrow jo zakład za to, až za kuždego pśisłucharja serbskego radija něco pódla jo - to jo rědko we radijowem swěśe."
dsb_fineweb_mono_2026,2026,Normalnje se rozgłos pśecej na wěstem muzikowem směrje orientěrujo.
dsb_fineweb_mono_2026,2026,"Což pak serbski rozgłos charakterizěrujo, njejo jadnaka muzika ale jeje wjelerakosć, pisanosć serbskego žywjenja a serbska rěc."
dsb_fineweb_mono_2026,2026,"Chtož pśi malsnem jězdźenju z awtom wordujo wót błyska wótmólowany, ten njedej jano ze zubami škripotaś, ale teke tu wěstosć měś, až te štrofne pjenjeze budu za dobru a wužytnu wěc wudane."
dsb_fineweb_mono_2026,2026,"Rozmjej: Łoni jo Picański amt krydnuł wót běrowa za štrofne pjenjeze w Kopańcach 100.000 euro wupłaśone – to jo wětšy źěł štrofy, ako su jězdźarje a šofery dogromady łoni na drogach Picańskego amta zapłaśili."
dsb_fineweb_mono_2026,2026,A za te pjenjeze jo amt hochoskej wognjowej woborje kupił nowe awto ze sykawu.
dsb_fineweb_mono_2026,2026,"Ten błysk, ak jo amtoju nejlěpšu „zasłužbu“ pśinjasł, stoj w Picnju ned prězy pśi tej šyrokej droze B168 wót města, jadnab 200 m za toflu."
dsb_fineweb_mono_2026,2026,"Góźba za to jo był Swěźeń serbskeje rěcy, kenž maju kužde druge lěto na slěpjeńskej zakładnej šuli."
dsb_fineweb_mono_2026,2026,"Za to su pśiśěgnuli to, což we tych jsach wšak jo."
dsb_fineweb_mono_2026,2026,Teke wucbu we staršych casach su spóznali.
dsb_fineweb_mono_2026,2026,Slědny wót njeju jo był ceptaŕ za serbšćinu.
dsb_fineweb_mono_2026,2026,"Tak su wiźeli, kak wóny bur jo zajtša rano topił swóje kamjeny, a kak jo se naplumpał wódu we plumpje pśed domom."
dsb_fineweb_mono_2026,2026,"""Wustawki"" ""Myta Domowiny"" ""a„ Myta Domowiny za dorost ”"
dsb_fineweb_mono_2026,2026,Za wurědne wugbaśa w zmysle zdźaržanja a spěchowanja Serbstwa pósćiwa Domowina – Zwězk Łužyskich Serbow z.t.
dsb_fineweb_mono_2026,2026,„Myto Domowiny“ a
dsb_fineweb_mono_2026,2026,„Myto Domowiny za dorost“
dsb_fineweb_mono_2026,2026,„Myto Domowiny“ jo wuznamjenjenje Domowiny – Zwězka Łužyskich Serbow z.t.
dsb_fineweb_mono_2026,2026,§ 2 Wašnja pósćiwanja
dsb_fineweb_mono_2026,2026,„Myto Domowiny“ pósći se lětnje za cesnoamtske statkowanje ze cełoserbskim wuznamom na wšych pólach narodnego źěła.
dsb_fineweb_mono_2026,2026,W zmysle wótstawka 1 pósći se wósebne spěchowańske „Myto Domowiny za dorost“.
dsb_fineweb_mono_2026,2026,"K „Mytoju Domowiny“ słušaju wopismo, medalja a pjenjezne myto."
dsb_fineweb_mono_2026,2026,§ 3 Komu
dsb_fineweb_mono_2026,2026,„Myto Domowiny“ a „Myto Domowiny za dorost“ pósći se jadnotliwcam abo wěcej wósobam zgromadnje.
dsb_fineweb_mono_2026,2026,§ 4 Zapódaśe naraźenjow
dsb_fineweb_mono_2026,2026,"Naraźenja za wuznamjenjenje směju pódawaś wše wólone gremije Domowiny, jeje towaristwa ako teke cłonki-jadnotliwce."
dsb_fineweb_mono_2026,2026,Cas wupisanja se w serbskich medijach wózjawijo.
dsb_fineweb_mono_2026,2026,W tom casu maju se zastojnstwoju Domowiny naraźenja z wobkšuśenim a pódaśim personalijow zapódaś.
dsb_fineweb_mono_2026,2026,§ 5 Mytowański wuběrk
dsb_fineweb_mono_2026,2026,"Mytowański wuběrk wobstoj z 9 cłonkow, z nich su až do tśoch cłonkow z Dolneje Łužyce."
dsb_fineweb_mono_2026,2026,Cłonki wuběrka su z mytowanja wuzamknjone.
dsb_fineweb_mono_2026,2026,Mytowański wuběrk rozsuźijo wó pósćenju “Myta Domowiny ” a“ Myta Domowina za dorost ”.
dsb_fineweb_mono_2026,2026,Pśeśiwo rozsudam jo pšawniska droga wuzamknjona.
dsb_fineweb_mono_2026,2026,Mytowański wuběrk móžo sebje jadnański pórěd daś.
dsb_fineweb_mono_2026,2026,Za mytowanje stoje lětnje 5.000 Euro k dispoziciji.
dsb_fineweb_mono_2026,2026,Wusokosć orientěrujo se pó slědujucem:
dsb_fineweb_mono_2026,2026,"a) 4 myta za jadnotliwcow á 1.000,00 €"
dsb_fineweb_mono_2026,2026,§ 8 Wózjawjenje mytowanych
dsb_fineweb_mono_2026,2026,Mjenja lawreatow pódaju se medijam.
dsb_fineweb_mono_2026,2026,§ 9 Płaśiwosć
dsb_fineweb_mono_2026,2026,Źiśi w žylojskem Witaj-horśe su krydnuli pśed krotkim za cas ferijow wósebnu zaběru póruconu.
dsb_fineweb_mono_2026,2026,"Źiśi njejsu je hyšći žednje tak blisko wiźeli, a dla togo su narske gósća wupšašowali."
dsb_fineweb_mono_2026,2026,Jo ta liška zrosćona?
dsb_fineweb_mono_2026,2026,Kak se groni tym ptaškam?
dsb_fineweb_mono_2026,2026,Kak wóni spiwaju?
dsb_fineweb_mono_2026,2026,"""Terminy"
dsb_fineweb_mono_2026,2026,Głowna zgromaźina dolnoserbskego wótźělenja buźo 26.4.2018 w 15.00 góź. w klubowni Chóśebuskego Serbskego domu (něźi až do 18 góź.
dsb_fineweb_mono_2026,2026,"Pśizamknjo se wótwórjenje wustajeńce """" Maśica Serbska mjazy tradiciju a modernu """" w 19 góź."
dsb_fineweb_mono_2026,2026,"1995 jo pśistupił Mosambik ako prědny kraj, kótaryž žednje britiska kolonija njejo był; w lěśe 2009 jo slědowała Ruanda ako něgajšna belgiska kolonija."
dsb_fineweb_mono_2026,2026,"""Cłonkojstwo"
dsb_fineweb_mono_2026,2026,"Chtož co swój pśinosk wót swójogo konta wótpisaś daś, ten wupołnijo formular za wótpisanje pśinoska a jen tejerownosći na pódanu adresu pósćelo."
dsb_fineweb_mono_2026,2026,"""Informacije"
dsb_fineweb_mono_2026,2026,“Maminorěcna dolnoserbšćina ”
dsb_fineweb_mono_2026,2026,"W lětach wokoło 1950 jo se w Dolnej Łužycy dokóńcył proces, ako jo južo dawno do togo se zachopił: změna rěcy wót dolnoserbšćiny na nimšćinu ako rěc wšednego dnja w spócetnje serbskorěcnych familijach."
dsb_fineweb_mono_2026,2026,"Pśez to su powědarje dolnoserbšćiny, kótarež su toś tu rěc nawuknuli hyšći we familiji ako prědnu rěc (maminu rěc), źinsa normalnje dojśpili starstwo nanejmjenjej 70 lět."
dsb_fineweb_mono_2026,2026,"Serbšćina toś teje generacije powědarjow rozeznawa se – wótglědajucy wót jadnotliwych wuwześow – bejnje wót wariantow młodšych powědarjow, kótarež su dolnoserbšćinu za wětšy źěl nawuknuli we wobłuku rěcneje wucby w šuli a toś primarnje ako » cuzu rěc «."
dsb_fineweb_mono_2026,2026,Toś ta specifiska rěcna situacija jo zakład za how wužywane wóznamjenjenje » maminorěcna dolnoserbšćina «.
dsb_fineweb_mono_2026,2026,"Toś to zapśimjeśe póśěgujo se na zgromadnosć rěcy górjejce pomjenjoneje nejstaršeje generacije powědarjow, kótaraž abstrahěrujo wót wšyknych tamnych rozdźělow: Nawuknjenje za wětšy part mócnje dialektalnje zabarwjoneje dolnoserbšćiny we familiji."
dsb_fineweb_mono_2026,2026,Projekt
dsb_fineweb_mono_2026,2026,"Pśi tom jo se glědało na ceły rěcny teritorium – kórta městnosćow, źož jo se nagrawało, namakajo se pód dypkom „nagrawanja“."
dsb_fineweb_mono_2026,2026,"Bejnje wužytne jo, až jo se za wšykne nagrawanja napórała dolnoserbska transkripcija a pśełožk do nimšćiny."
dsb_fineweb_mono_2026,2026,Tak su zukowe dokumenty teke pśez pismo (dolnoserbski a nimski) pśistupne.
dsb_fineweb_mono_2026,2026,"Stakim twórje transkripcije, ako wopśimuju něźi 700 000 běžece słowne formy (tokeny), jadnorazowy korpus powědaneje dialektalneje dolnoserbšćiny, ako dopołnjujo korpus dolnoserbskeje pisneje rěcy."
dsb_fineweb_mono_2026,2026,Projekt jo se w relatiwnje jěsnem stadiumje wopisał w:
dsb_fineweb_mono_2026,2026,"In: Lětopis 60 (2013) 1, S. 39-60."
dsb_fineweb_mono_2026,2026,Dalšna publikacija ze skóńcneju dokumentaciju projekta se planujo.
dsb_fineweb_mono_2026,2026,W Serbskem instituśe su se na pśedewześu wobźělili:
dsb_fineweb_mono_2026,2026,"Źěkujomy se wšyknym informantam, ako su byli zwólne, w rozgronach wulicowaś ze swójogo žywjenja."
dsb_fineweb_mono_2026,2026,Na toś ten wažny rozdźěl pó roli glěda se teke pśi pytanju.
dsb_fineweb_mono_2026,2026,Zapśimjeśe nagraśow ze srjejźneje Łužyce
dsb_fineweb_mono_2026,2026,"Dokulaž jo serbšćina w srjejźnej Łužycy mócnje wobgrozona, su se wob cas projekta teke zapśimjeli nagraśa z togo regiona (głownje teksty ze slěpjańšćinu)."
dsb_fineweb_mono_2026,2026,Něźi źaseś procentow nagraśow póchada z togo regiona.
dsb_fineweb_mono_2026,2026,Pśi pytanju mógu se toś te nagraśa / transkripcije wědobnje wuzwóliś abo pśejś.
dsb_fineweb_mono_2026,2026,Toś te daty njereprezentěruju dolnoserbšćinu.
dsb_fineweb_mono_2026,2026,"""Epika"
dsb_fineweb_mono_2026,2026,Do poetiki 18.
dsb_fineweb_mono_2026,2026,/ 19. stolěśa jo była epika pomjenjowanje za wuměłstwo eposa.
dsb_fineweb_mono_2026,2026,Z pśiběrajucym rozrědowanim episkego basnistwa w 19. stolěśu a wuwijanju proze jo se chopiło wšykne žanry wulicujuceje literatury do epiki licyś.
dsb_fineweb_mono_2026,2026,Do tych pśiznamjenjow słušaju:
dsb_fineweb_mono_2026,2026,"- Wulicowanje ako charakteristiska forma pósrědnjenja mjazy awtorom a cytarjom abo słucharjom, pśi comž se wulicujo z wida wulicowarja abo figury (wulicowańska perspektiwa)."
dsb_fineweb_mono_2026,2026,- Wugótowanje towarišnostnych poměrow.
dsb_fineweb_mono_2026,2026,"Do prědnych episkich formow słušaju na pśikład napisma na wěcach, kenž tu wěc rozkładu (epigram) a teke wuše formy (gnomy, gronka, elegije)."
dsb_fineweb_mono_2026,2026,K nim słuša na pśikład roman.
dsb_fineweb_mono_2026,2026,"Epika groni """" nagrono """" abo """" wulicowańko """"."
dsb_fineweb_mono_2026,2026,"""Pśed 50 lětami jo měła mója wjas jano 150 wobydlarjow."
dsb_fineweb_mono_2026,2026,"Weto su wót jatš do kóńca kulkowych žnjow źiśownju wótcynili, aby źiśi byli wobstarane, gaž starjejše źěłaju na póli."
dsb_fineweb_mono_2026,2026,"Spiwajuce smy skóro kuždy źeń ze źiśownicu chóźili do góli, źož smy grali, jagody tergali abo rostliny wobglědowali."
dsb_fineweb_mono_2026,2026,"Gaž jo była góruco, smy směli bósy z nožkami do jazora stupiś."
dsb_fineweb_mono_2026,2026,Krowjeńca prodrustwa stej měłej sto štuk zbóža.
dsb_fineweb_mono_2026,2026,Togodla su lětali wšuźi jaskolicki.
dsb_fineweb_mono_2026,2026,"Wišnje a slěwki su byli škórcam caroba, žyto wokoło jsy wroblam."
dsb_fineweb_mono_2026,2026,Teke pózdźej som wjeliki źěl mójogo casa póbył w góli a pśi jazorje.
dsb_fineweb_mono_2026,2026,Co ga w jazorisku?
dsb_fineweb_mono_2026,2026,Grozna paliwaka.
dsb_fineweb_mono_2026,2026,Prědna na rěd pśiźo kejžorowa źowka.
dsb_fineweb_mono_2026,2026,"Kněžna z grodu źěšo, dobru noc dawašo."
dsb_fineweb_mono_2026,2026,Grozna paliwaka k brjogoju plějašo.
dsb_fineweb_mono_2026,2026,"„Och, ty swěty Juro, stoj mě ku pomocy!"
dsb_fineweb_mono_2026,2026,"„Och, ty luba kněžna, wěriš ty do Boga?"
dsb_fineweb_mono_2026,2026,| datum naroźenja | | 16. apryla |
dsb_fineweb_mono_2026,2026,Wón wuzwóli se 19. apryla 2005 wót 115 wobźělonych kardinalow w stwórtem wólbnym kole pó jano 26 góźin trajucej konklawje za naslědnika
dsb_fineweb_mono_2026,2026,Wót tam drogujomy na Čornobóh.
dsb_fineweb_mono_2026,2026,Ducy kuždy sebje sam zastara ze swójogo nakśebjatnika.
dsb_fineweb_mono_2026,2026,Wót zeger 18.00 wjaselimy se na kupku Kula Bula z Dolneje Łužyce.
dsb_fineweb_mono_2026,2026,Pótakem změjomy dobru muzika až do połnocy a se wě wobstoj móžnosć sobu rejowaś.
dsb_fineweb_mono_2026,2026,Teke źiśi mógu se na jadno abo druge pśechwatanje wjaseliś.
dsb_fineweb_mono_2026,2026,W toś tom kritiskem artiklu comy pśinosowaś k diskusiji wó nowem wudaśu swětego pisma w górnoserbšćinje.
dsb_fineweb_mono_2026,2026,Na prědne póglědnjenje nadpadnjo wužywanje Bóžego mjenja.
dsb_fineweb_mono_2026,2026,"Toś to mě jo było pjerwjej tak swěte, až njejo było dowólone, jo głosnje wugranjaś."
dsb_fineweb_mono_2026,2026,"Zakaz wugranjanja jo zapisany w Bibliji samej, w źaseś kaznjach."
dsb_fineweb_mono_2026,2026,) W originalu pak stoj něco drugego.
dsb_fineweb_mono_2026,2026,"Źo jano wó konsonanty, dokulaž w hebrejšćinje, rowno tak ako w drugich semitiskich rěcach, njejo z wašnju pisaś teke wokale, lěcrownož se – se wě – wugranjaju."
dsb_fineweb_mono_2026,2026,Nejstarše teksty su se pisali samo bźez wótstawkow.
dsb_fineweb_mono_2026,2026,Tak by na pś. sada „Maś kuri ako pochornja.
dsb_fineweb_mono_2026,2026,"Rowno tak su to cynili pśestajarje něga a rowno tak to cynje pśestajarje serbskeje Biblije – ale jano na někotarych (mało) městnach, na pś."
dsb_fineweb_mono_2026,2026,To jo pak skerjej wuwześe.
dsb_fineweb_mono_2026,2026,"Drugi problem jo, až jo toś ta wokalizacija zrekonstruěrowana."
dsb_fineweb_mono_2026,2026,Jadno konkretne městno (Gen 26) jo mě špjeńc we wócyma:
dsb_fineweb_mono_2026,2026,"Se wě, až by take pśestajenje njeglucne było a snaź teke zadorało rozměśeju."
dsb_fineweb_mono_2026,2026,"Problem njejo, až su se pśestajarje rozsuźili namakaś frazu, kótaraž by se makała z takim wóznamom, problem jo hynakšy."
dsb_fineweb_mono_2026,2026,"« (Gen 2, 23)"
dsb_fineweb_mono_2026,2026,"Jej se buźo groniś žeńska, dokulaž jo z muskego?"
dsb_fineweb_mono_2026,2026,Źo jo ta logika?
dsb_fineweb_mono_2026,2026,Kak zwisujotej tej słowje?
dsb_fineweb_mono_2026,2026,Dejm ja póglědnuś do hebrejšćiny?
dsb_fineweb_mono_2026,2026,Pśispomnjenja maju słužyś k zbadnosći.
dsb_fineweb_mono_2026,2026,"Rozmějom, až njejo móžno, kuždu drobnostku komentěrowaś, kótaraž jo w teksće – knigły by pón byli pśeliš wjelike a wjelgin njepśeglědne."
dsb_fineweb_mono_2026,2026,"Ale někotare městna su bźez wujasnjenja nic jano śěžko k rozměśeju, ale samo ceło njerozmějuce."
dsb_fineweb_mono_2026,2026,"(Gen 45, 5)."
dsb_fineweb_mono_2026,2026,« (Gen 19)
dsb_fineweb_mono_2026,2026,"Ale gaž su se awtory rozsuźili, toś te werše komentěrowaś, snaź su mógali lěpjej groniś, až cesć gósća jo była wažnjejša ako ta žeńskeje, dokulaž wó to howko źo."
dsb_fineweb_mono_2026,2026,A werb póznaś se wužywa w Starem testamenśe za seksualny wobchad (tak teke na pś.
dsb_fineweb_mono_2026,2026,"Gen 4,17; 4,25)."
dsb_fineweb_mono_2026,2026,"Pódobne tšojenje, źož jo ten zaměr hyšći lěpjej wiźeś, jo w Knigłach sudnikow."
dsb_fineweb_mono_2026,2026,"Jědro tšojenja, kótarež se njeskóńcyjo tak glucnje ako pla Lota, jo Sud 19, 22-29."
dsb_fineweb_mono_2026,2026,"Gaž raźi cytaśo kšawne krimije, namakajśo se toś to městno we swójej Bibliji a snaź teke te druge, wó kótarychž jo how było grono."
dsb_fineweb_mono_2026,2026,"Zanjasony kamjeń jo jaden z mało zachowanych, kenž jo zawóstajony na swójom městnje."
dsb_fineweb_mono_2026,2026,Pśez slědnu lodowu dobu z lodojcami k nam pśisuwane pólne a zanjasone kamjenje su zwětšego skandinawiskego póchada.
dsb_fineweb_mono_2026,2026,W 19. a 20. stolěśu bu bejna mań z nich rozbuchnjona a rozklapana.
dsb_fineweb_mono_2026,2026,Luźe su je wužywali za twaŕ domow a drogow.
dsb_fineweb_mono_2026,2026,"„Lutkowy kamjeń“ pla Mukwarja pak jo wóstał njeznicony za zdaśim dla pśiwěrki, až tam lutki bydle."
dsb_fineweb_mono_2026,2026,"Lutki ga su pó serbskej pśiwěrje se žywili w górkach, starych bomach a pód takimi wjelikimi kamjenjami."
dsb_fineweb_mono_2026,2026,"Až lutki su se wót Serbow wótergi źěže wupóžycali, gaž su pjakli, wulicujo se w powěsćach."
dsb_fineweb_mono_2026,2026,"Mina Witkojc jo wumrěła 1975, pśechwataś pak móžo nas hyšći źinsa."
dsb_fineweb_mono_2026,2026,"Wšak: až jo basniła, jo daloko a šyroko znate."
dsb_fineweb_mono_2026,2026,"Ale až wóna jo teke komponěrowała melodije k swójim póstawkam, jo pśechwatanje za wjele było."
dsb_fineweb_mono_2026,2026,"Wšykno jo se zachopiło z tym, až bratšowa Miny Witkojc jo najśpje swójogo čechojskego familijowego domu namakała zawóstanki Miny."
dsb_fineweb_mono_2026,2026,(Wót togo jo Nowy Casnik južo pisał).
dsb_fineweb_mono_2026,2026,Za wugótowanje wustajeńce som tek wužywała kniglicki „Serbska poezija“.
dsb_fineweb_mono_2026,2026,"Som se je dokradnje pśepytała, we wustajeńcy ga su dejali basnje namakaś byś."
dsb_fineweb_mono_2026,2026,"Teke wuwězk tych kniglickow, som se woglědała."
dsb_fineweb_mono_2026,2026,Tam jo cakało pśechwatanje.
dsb_fineweb_mono_2026,2026,Lěśojski kurs za serbsku rěc a kulturu
dsb_fineweb_mono_2026,2026,Serbski institut pśigótujo za Was za lěto 2018 (wót 13. do 28. julija) Lěśojski kurs za serbsku rěc a kulturu.
dsb_fineweb_mono_2026,2026,Pórucenje:
dsb_fineweb_mono_2026,2026,"- Rěcywědne, stawizniske, kulturnostawizniske a ludowědne cytanja a specialne kurse"
dsb_fineweb_mono_2026,2026,- Ekskursije do kulturnohistoriski wažnych městnow Łužyce
dsb_fineweb_mono_2026,2026,- Zmakanja ze serbskeju kulturu a jeje wuměłcami
dsb_fineweb_mono_2026,2026,"Kurs płaśi z nocowanim, połnym zažarbowanim a ekskursijami 600,00 €."
dsb_fineweb_mono_2026,2026,"Studenty płaśe 450,00 €."
dsb_fineweb_mono_2026,2026,Nocowanje a połne zažarbowanje buźo w internaśe Serbskego gymnaziuma.
dsb_fineweb_mono_2026,2026,Tak zarucyjo se tak wjele ako móžno kontakta ze serbskeju rěcu.
dsb_fineweb_mono_2026,2026,"""Wuzjawjenje wó šćitu datow"
dsb_fineweb_mono_2026,2026,"Wjaselimy se, až se za našu internetowu stronu zajmujośo."
dsb_fineweb_mono_2026,2026,W slědujucem informěrujomy Was nadrobnje wó wobchaźe z Wašymi datami.
dsb_fineweb_mono_2026,2026,Zagronitosć za šćit datow
dsb_fineweb_mono_2026,2026,Zagronita instanca za šćit datow:
dsb_fineweb_mono_2026,2026,zastupjona pśez jadnarja Marka Kowarja
dsb_fineweb_mono_2026,2026,Zagronity / -a za šćit datow
dsb_fineweb_mono_2026,2026,Zagronita wósoba za šćit datow jo
dsb_fineweb_mono_2026,2026,Zasady zběranja a składowanja Wašych datow
dsb_fineweb_mono_2026,2026,"W našom wuzjawjenju wó šćitu datow rozkładujomy Wam, pśi kótarych wótběgach Waše daty zběramy a składujomy a za kótary zaměr."
dsb_fineweb_mono_2026,2026,"Jo-lic njamóžomy pśi tom dopołnje na Waše pšašanja wótegroniś, wobrośćo se pšosym na našogo / našu zagronitego / zagronitu za šćit datow (kontaktowe daty glědajśo pód cyfru 2."
dsb_fineweb_mono_2026,2026,a.
dsb_fineweb_mono_2026,2026,Zaměr a pšawniski zakład pśeźěłanja datow
dsb_fineweb_mono_2026,2026,Lašowanje resp. blokěrowanje datow w paźe wótpóranja zaměra
dsb_fineweb_mono_2026,2026,Zasadnje płaśitej principa žarjabnego zběranja a wobgranicowanego składowanja datow.
dsb_fineweb_mono_2026,2026,"Waše wósobinske daty składujomy jano tak dłujko, ako jo to trjebne za dojśpiśe jadnotliwych napšawow wopisanych zaměrow."
dsb_fineweb_mono_2026,2026,c.
dsb_fineweb_mono_2026,2026,"Pšawo na informaciju, korekturu, pśenjasenje datow, lašowanje a"
dsb_fineweb_mono_2026,2026,spśeśiwjenje
dsb_fineweb_mono_2026,2026,"Su-lic toś te pla nas składowane daty wopacne, maśo pšawo na korekturu."
dsb_fineweb_mono_2026,2026,"Dalej móžośo sebje pominaś, až Wam abo jadnej wót Was pomjenjonej tśeśej wósobje pla nas składowane daty w powšyknje znatem datajowem formaśe pśenjasomy."
dsb_fineweb_mono_2026,2026,"Móžośo sebje kuždy cas pominaś lašowanje swójich na wósobu se póśěgujucych datow, jo-lic njejsu daty nam wěcej notne za rědowanje dogrona z Wami."
dsb_fineweb_mono_2026,2026,Lašowanju mógu mimo togo zadoraś kazniske winowatosći chowanja.
dsb_fineweb_mono_2026,2026,W tom paźe maśo pak pšawo na wobgranicowane pśeźěłanje swójich datow.
dsb_fineweb_mono_2026,2026,"Pśeźěłamy-lic daty, kótarež smy wótprědka za drugi zaměr zběrali ako za rědowanje dogrona z Wami, móžośo dalšnemu pśeźěłanju tych datow kuždy cas spśeśiwiś."
